CronTime,LDA12080012000243,LDA12080012000228,LDA12080012000227,LDA12080012000230,LDA12080012000238,LDA12080012000237,LDA12080012000232,LDA12080012000236,LDA12080012000235,LDA12080012000234,LDA12080012000233,B1_FT1151_DACA_PV__Value,B1_TE1251_DACA_PV__Value,B2_FT1151_DACA_PV__Value,B1_Z_BEDT_DACA_PV__Value,B1_PT1281_DACA_PV__Value,B1_AT1011_DACA_PV__Value,B1_AT1012_DACA_PV__Value,B1_TE1212_DACA_PV__Value,B1_PT1061_DACA_PV__Value,B1_PT1071_DACA_PV__Value,B1_PT1111_DACA_PV__Value,B1_PT1112_DACA_PV__Value,B1_PT1211_DACA_PV__Value,B1_PT1212_DACA_PV__Value,B1_TZ1131ZT_DACA_PV__Value,B1_S051AIT_DACA_PV__Value,B1_AZ1011ZT_DACA_PV__Value,B1_S052AIT_DACA_PV__Value,B1_S052AVFD_CRT_DACA_PV__Value,B1_S052AVFD_FB_DACA_PV__Value,B1_PT1081_DACA_PV__Value,B1_PT1082_DACA_PV__Value,B1_PT1091_DACA_PV__Value,B1_PT1092_DACA_PV__Value,B1_TE1111_DACA_PV__Value,B1_TE1112_DACA_PV__Value,B1_Z_ZML_DACA_PV__Value,B1_FT1151_DIVA_OUT__Value,power_bin
2024-09-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 02:00:00,8.95161898728629,6.21291097420964,29.6223877874738,5870.644640442011,19.923774223653172,37.479035690097454,8.426001897105216e-07,18.094046748284693,14.529249655913269,9.033965623784024,0.9399187902576365,74.14313572008113,158.99820527383366,91.11510006085193,910.8778734279919,4.912857014198783,5.425929430020284,2.4655310588235295,434.2844004056795,8.393662734279918,8.382588963488843,203.5191470588235,136.24876732251522,14.097301286004056,-2.198399562677485,31.99799855983773,55.148544198782965,97.88856271805274,2.705708014198783,18.32472332657201,12.13256369168357,30.60215987829615,31.08651243407708,31.143834746450302,31.431470770791073,157.37742373225151,158.60318316430022,10.977038884381338,0.14809932129817444,70.0
2024-09-12 02:00:00,9.350337219455474,6.285124438844334,28.640344868981057,5930.8888784755245,17.256221513842075,37.70989100502572,0.32254520536471865,19.833743978303254,14.924172546939063,8.960449325524378,0.9929633389073732,76.96228940936864,158.65079287169044,90.7608083706721,915.0251443991854,4.955240918533605,5.090995680244399,4.947024360488799,436.37504256619144,8.31525751323829,8.339778203665988,260.9556136456212,265.8409678207739,84.17489599185336,70.46509183299389,33.3455515885947,56.44856981670061,97.89048130346232,2.8431414276985745,18.324879633401224,14.47484533604888,29.84673435845214,29.83447798370672,30.334435193482687,30.15460551934827,153.43812566191446,155.29191812627292,10.879540997963339,0.14139995458248472,75.0
2024-09-07 18:00:00,9.30843035366643,6.449321518576056,27.34610861487281,6011.024768492123,17.19185127314441,42.17496658872859,1e-10,18.56523979924819,15.0270501402272,6.230938725902774,0.8099534727488531,82.7412505737705,158.36231967213115,96.58844901639344,913.8646858606558,4.970238774590164,2.9335552151639344,2.4451351926229505,442.59042274590166,8.318717297131148,8.492885909836065,310.82114815573766,309.42468811475413,93.38498465163934,82.91793960860656,34.01200008196721,57.39641358606558,97.88831053278687,3.0606665348360655,18.325293176229508,15.313500983606557,31.995315840163936,32.482428954918035,32.526068913934424,32.813359282786884,153.94116967213114,156.64976393442623,11.770073196721311,0.14224911577868854,80.0
2024-05-16 02:00:00,7.40708930356548,5.87733796145875,28.0228592625932,5989.87077412732,17.1436063542136,36.9291722998348,0.10515247108307,19.1170947874418,16.5408592459066,8.8928946973111,1.27121826648641,88.43519390243902,156.22561073170732,84.11858702439024,925.1514912195122,4.949336175609756,3.7763526292682927,1.8656381658536585,432.80383121951223,8.408758180487805,8.380052126829268,239.7991975609756,141.9357069707317,-1.153275119073171,-27.453345702439023,38.15594185365853,55.39214282926829,100.07147902439024,3.188506346341464,18.325339463414636,15.194491170731709,34.11026834146342,34.05410224390244,34.452066,34.21266580487805,159.2478580487805,160.6782604878049,12.172602,0.13762416048780488,85.0
2024-05-02 18:00:00,6.85810278920613,6.23236367080082,28.0749973254556,6025.97622410349,16.5515458831269,30.7257976099112,2.33527025545445,17.4048898147133,16.5954025508899,13.8855388663524,2.50155319226693,92.97938097713097,156.19736133056134,89.32116295218295,924.364039085239,4.961522571725572,3.6000921871101874,2.012241114345114,438.4110039501039,8.254202357588358,8.238252440748441,308.44460686070687,209.15966071101872,14.903941083555093,2.271739752205821,39.606271600831604,57.00423810810811,100.0751948024948,3.438211769230769,18.88702931392931,16.21844178794179,37.13886860706861,37.494169397089394,37.463491517671514,37.6380369022869,161.24447110187108,160.14363076923078,12.738361101871101,0.13701765031185031,90.0
2024-07-09 02:00:00,8.693379239510007,5.9571989223610435,29.079590950422535,5932.5409406781,16.664745733428965,36.75985588919873,0.392276461819737,18.6564204205802,17.016974729128197,9.154100330910223,1.3556264349339233,95.45372218813907,155.96476257668712,90.40170871165644,914.2067566462167,4.956885030674846,4.339995654396728,8.706428680981595,439.621072597137,8.267497912065439,8.29354909202454,363.7203678936605,241.66880708588957,0.3016016518813906,-18.318843777096117,41.17589231083845,57.87734865030675,100.07423578732106,3.452477492842536,19.33017646216769,17.202392474437627,35.10588390593047,35.11561480572597,35.45922709611452,35.24746472392638,171.22194008179957,172.19951635991822,13.488421247443762,0.14135070182004092,95.0
2025-11-01 18:00:00,8.248474763018692,6.505462125384993,29.44036983343267,5990.419849246231,19.4153172103133,38.6647199362888,1.65914521e-08,19.0171223785506,15.6158747013539,7.081231749402711,0.205734005840191,104.74241909547739,155.7485296482412,104.22739648241206,910.121667839196,4.862872231155779,6.410875100502513,4.775553959798995,440.4197030150754,9.524795110552764,9.86977308040201,394.85342814070356,314.9961371859296,-1.5908837428140703,-3.148965270296482,38.54030924623115,61.02593216080402,96.8858391959799,5.85998716080402,21.33143407035176,22.701435226130652,30.054654020100504,29.531683969849247,30.29795618090452,30.174394874371856,162.36076030150755,171.44878040201004,15.605338743718594,0.14897758844221104,100.0
2025-11-05 02:00:00,9.42939217318901,6.27719926686963,28.5589864244357,5943.98,20.438626520952212,35.80866177498515,0.13018483505723155,17.03856667914474,14.91589504731355,10.603487395522832,1.0645775814997354,106.46800368421052,156.51566631578947,104.57654789473683,922.1095689473684,4.922125484210526,6.077301015789474,4.540201957894737,438.8736621052632,8.559776578947368,8.838620784210526,369.1473957894737,308.0987568421053,-4.825989007421052,-1.5408802652052633,38.15108157894737,60.54300994736842,96.88621563157893,5.4152092052631575,21.334414842105264,21.93618847368421,29.62248715789474,29.157712210526316,29.876074368421055,29.78260389473684,163.81607842105262,170.82064631578947,15.867671315789474,0.14910962421052631,105.0
2025-10-31 10:00:00,8.33055648117295,6.30651499767603,28.0881133122042,5989.649999999999,16.6228244027242,36.1806781737595,1.08824907210551,18.6407697019927,15.7399733342943,9.4717307484415,2.25577456668228,111.16307055837562,156.30705482233503,105.79494720812183,922.7038624365482,4.93117961928934,6.045814421319797,4.457425954314721,442.3544634517766,9.400094573604061,9.639731873096446,443.61894416243655,363.01380355329945,4.5202631817258885,-7.785652714720812,39.74252878172589,61.93233228426396,96.88610045685279,6.497250705583756,22.017903654822337,23.743028629441625,30.21965269035533,29.76327324873096,30.474836395939086,30.409082182741116,166.69625583756346,178.58811827411165,16.831630152284266,0.15152448781725888,110.0
2024-10-18 02:00:00,7.929477789302893,6.400051172778896,29.64014213452273,5818.959219042105,18.008931774178173,37.70255880702114,0.464859937270388,18.68532009374877,15.715245443507614,8.651276178224679,0.7718070696607134,139.67414254620124,157.31111047227927,31.916329527720738,933.9577915811088,4.978333589322381,3.5126793511293632,3.2130819958932237,446.81248028747433,9.605201026694045,9.629656211498974,786.0011997946611,515.8514168377824,-19.372082470225873,-59.996193920328544,49.573102484599595,72.9473311909651,97.89071143737166,12.799735741273102,27.537712607802877,31.1553090349076,33.86014527720739,34.251048973305956,34.29027574948665,34.554247371663244,180.15079014373717,191.05038932238193,20.46636297741273,0.14654607166324435,135.0
2024-10-18 10:00:00,7.890048161001597,6.602860400534085,28.25412420884415,5956.08850882603,19.9922463862884,35.77776630784907,0.4543893652791513,16.4094409315244,16.444844563965166,9.972774233960697,0.9485376694975834,142.98116893004115,158.55623292181068,22.74266396946565,934.2409956790124,4.928743962962963,3.5541095349794243,3.6817349691358023,444.41156893004114,9.969516218106994,10.04066895473251,719.7530039094651,440.8638479423868,-73.00830345390948,-113.94536608847736,49.60505082304527,72.77212833333334,97.88928347736625,15.04871755144033,29.848493271604937,33.41056952674897,33.887132345679014,34.30801353909465,34.31915652263374,34.595711893004115,175.06033703703704,188.27135082304525,20.898391049382713,0.1461975002057613,140.0
2024-10-18 18:00:00,7.702840817810164,5.999502734643811,27.715685721128736,6013.77951053034,21.728097485545376,34.78814081396578,0.467818612809751,15.956133400643475,16.16457469694029,9.89744338550144,0.997791604593869,146.86748691206546,144.15620654396727,0.0,937.3126519427402,4.951528376278119,3.822818355828221,3.7015967975460127,441.38974519427404,10.45226709611452,10.559566983640082,850.0338934560327,522.0944807770961,19.609475946625764,-21.926875946625767,52.02970752556237,75.3050690797546,97.88904879345603,19.236730286298567,32.965583067484665,36.04167331288344,34.65388161554192,35.02351,35.06615329243353,35.310485480572595,169.3997580777096,185.0175218813906,22.13405791411043,0.1507914370143149,145.0
2024-11-03 10:00:00,8.0905610121525,6.55450050461444,27.838244101189,6001.97946002342,19.145925673372,38.6668939652233,0.160245482441186,18.3225366518923,13.6481418342994,8.86975792703716,1.18649846573474,154.60050104166666,156.50342062500002,0.0,926.7225839583333,4.852701266666667,5.317745706249999,5.075367129166667,442.7688260416666,10.331509160416665,10.4063166375,877.73906125,567.0754560416666,33.749607910416664,-16.345666443333332,54.5476019375,76.25826866666667,99.86484720833333,29.10034764583333,42.29734027083334,40.83008933333333,33.5416824375,33.93322583333333,33.94595916666667,34.2093785625,159.148936875,181.97937979166667,22.220062875,0.14369820416666668,150.0
2024-11-03 02:00:00,8.59140859140859,6.360283913848019,29.0827786057023,5909.174996711091,19.1521517679133,38.98319871540597,1.77553665595426e-06,18.139152299431966,14.609524186454534,8.18660383634456,0.9293680107585733,156.37303041666667,156.46970729166665,0.0,926.9394629166667,4.907607089583333,5.239785633333333,5.116373683333333,436.898295625,10.110610514583334,10.125621560416667,843.3888339583334,550.6800237499999,-44.039539366041666,-103.97661459583333,54.64627997916667,76.43890120833333,99.8774938125,27.708938208333333,41.0810393125,40.15300070833334,33.579765645833334,33.91521758333333,33.96997170833333,34.206164541666666,158.8818775,182.04153979166668,22.175447645833334,0.141800593125,155.0
